Id,SalePrice
1461,123898.0
1462,166052.0
1463,182055.0
1464,193437.0
1465,184917.0
1466,174760.0
1467,171744.0
1468,163899.0
1469,187798.0
1470,127565.0
1471,200928.0
1472,94917.0
1473,93612.0
1474,155383.0
1475,123089.0
1476,368231.0
1477,254106.0
1478,272367.0
1479,264790.0
1480,455917.0
1481,327477.0
1482,204039.0
1483,165601.0
1484,165127.0
1485,175891.0
1486,193405.0
1487,321080.0
1488,236286.0
1489,206750.0
1490,216064.0
1491,188608.0
1492,93300.0
1493,178867.0
1494,297833.0
1495,300606.0
1496,234702.0
1497,184864.0
1498,159943.0
1499,154817.0
1500,145412.0
1501,174093.0
1502,143465.0
1503,293961.0
1504,245424.0
1505,225687.0
1506,187323.0
1507,243243.0
1508,199051.0
1509,166905.0
1510,148501.0
1511,146185.0
1512,170812.0
1513,141965.0
1514,152536.0
1515,200363.0
1516,148972.0
1517,161504.0
1518,134971.0
1519,219935.0
1520,135998.0
1521,137613.0
1522,174944.0
1523,111592.0
1524,123299.0
1525,126805.0
1526,117539.0
1527,107788.0
1528,134863.0
1529,150228.0
1530,174948.0
1531,105595.0
1532,97088.0
1533,147851.0
1534,123253.0
1535,148773.0
1536,107517.0
1537,65899.0
1538,160559.0
1539,190729.0
1540,99369.0
1541,145048.0
1542,136950.0
1543,215663.0
1544,83185.0
1545,107651.0
1546,129010.0
1547,132680.0
1548,136329.0
1549,114060.0
1550,139953.0
1551,114117.0
1552,130053.0
1553,150821.0
1554,115333.0
1555,165689.0
1556,77041.0
1557,104344.0
1558,95604.0
1559,80359.0
1560,134209.0
1561,136300.0
1562,129197.0
1563,122042.0
1564,155166.0
1565,144713.0
1566,242412.0
1567,77968.0
1568,232054.0
1569,134003.0
1570,139618.0
1571,123844.0
1572,150140.0
1573,237657.0
1574,112186.0
1575,229227.0
1576,225568.0
1577,192360.0
1578,142051.0
1579,142103.0
1580,190871.0
1581,142179.0
1582,126308.0
1583,335759.0
1584,225800.0
1585,141632.0
1586,71905.0
1587,98731.0
1588,150900.0
1589,101382.0
1590,137992.0
1591,98170.0
1592,113808.0
1593,133055.0
1594,131060.0
1595,112235.0
1596,231900.0
1597,180497.0
1598,208994.0
1599,184003.0
1600,179721.0
1601,64452.0
1602,110941.0
1603,72923.0
1604,269236.0
1605,253879.0
1606,176972.0
1607,173093.0
1608,213539.0
1609,187647.0
1610,147755.0
1611,137922.0
1612,162155.0
1613,157232.0
1614,120165.0
1615,85439.0
1616,75813.0
1617,88055.0
1618,125221.0
1619,145478.0
1620,163775.0
1621,134449.0
1622,136655.0
1623,284313.0
1624,205492.0
1625,122445.0
1626,164178.0
1627,188656.0
1628,278461.0
1629,180585.0
1630,352657.0
1631,219635.0
1632,237786.0
1633,164705.0
1634,181954.0
1635,181308.0
1636,153303.0
1637,189914.0
1638,197965.0
1639,181326.0
1640,254249.0
1641,178951.0
1642,223848.0
1643,232564.0
1644,231736.0
1645,190719.0
1646,157996.0
1647,159488.0
1648,132708.0
1649,138014.0
1650,113977.0
1651,123049.0
1652,96437.0
1653,95670.0
1654,150139.0
1655,148518.0
1656,145719.0
1657,151931.0
1658,143404.0
1659,130591.0
1660,149883.0
1661,426051.0
1662,398107.0
1663,399270.0
1664,405514.0
1665,299099.0
1666,334376.0
1667,379574.0
1668,318089.0
1669,289497.0
1670,351479.0
1671,252756.0
1672,483310.0
1673,298074.0
1674,249398.0
1675,176568.0
1676,178671.0
1677,218124.0
1678,469662.0
1679,418131.0
1680,337454.0
1681,245747.0
1682,316514.0
1683,174840.0
1684,175136.0
1685,170661.0
1686,166335.0
1687,164986.0
1688,188865.0
1689,197328.0
1690,195292.0
1691,180407.0
1692,273863.0
1693,163026.0
1694,179626.0
1695,164185.0
1696,281120.0
1697,168950.0
1698,374380.0
1699,329583.0
1700,239537.0
1701,267357.0
1702,245503.0
1703,254304.0
1704,292480.0
1705,231774.0
1706,404470.0
1707,225999.0
1708,208504.0
1709,278001.0
1710,227614.0
1711,258535.0
1712,269811.0
1713,274825.0
1714,223540.0
1715,208733.0
1716,187030.0
1717,175306.0
1718,135652.0
1719,201795.0
1720,247755.0
1721,169774.0
1722,121682.0
1723,151746.0
1724,210978.0
1725,233392.0
1726,180886.0
1727,152773.0
1728,180666.0
1729,160353.0
1730,163217.0
1731,117574.0
1732,128073.0
1733,119964.0
1734,122124.0
1735,128222.0
1736,112675.0
1737,362060.0
1738,214583.0
1739,260129.0
1740,202059.0
1741,188493.0
1742,172155.0
1743,178004.0
1744,309918.0
1745,212738.0
1746,198314.0
1747,223663.0
1748,224311.0
1749,148721.0
1750,131262.0
1751,241318.0
1752,121176.0
1753,146883.0
1754,196384.0
1755,164614.0
1756,124618.0
1757,121384.0
1758,143951.0
1759,160639.0
1760,160178.0
1761,139641.0
1762,172519.0
1763,179382.0
1764,117375.0
1765,165155.0
1766,177302.0
1767,213238.0
1768,145178.0
1769,178524.0
1770,147695.0
1771,127563.0
1772,141024.0
1773,125247.0
1774,136173.0
1775,139952.0
1776,123744.0
1777,117027.0
1778,137562.0
1779,118216.0
1780,180755.0
1781,131057.0
1782,92851.0
1783,140684.0
1784,103322.0
1785,121873.0
1786,145316.0
1787,164238.0
1788,57618.0
1789,102872.0
1790,79430.0
1791,185224.0
1792,157151.0
1793,131585.0
1794,147766.0
1795,135424.0
1796,123782.0
1797,110487.0
1798,126240.0
1799,110112.0
1800,130629.0
1801,126511.0
1802,133804.0
1803,152065.0
1804,145989.0
1805,139439.0
1806,119711.0
1807,125791.0
1808,122904.0
1809,117656.0
1810,142502.0
1811,102702.0
1812,97797.0
1813,120927.0
1814,96364.0
1815,55091.0
1816,96653.0
1817,112480.0
1818,142719.0
1819,123619.0
1820,57553.0
1821,113100.0
1822,154664.0
1823,41907.0
1824,142236.0
1825,134531.0
1826,101615.0
1827,105156.0
1828,133509.0
1829,109994.0
1830,139105.0
1831,150766.0
1832,92259.0
1833,137636.0
1834,121664.0
1835,131468.0
1836,127568.0
1837,84791.0
1838,122960.0
1839,86311.0
1840,157937.0
1841,141698.0
1842,80680.0
1843,130866.0
1844,135691.0
1845,139268.0
1846,151435.0
1847,164737.0
1848,53637.0
1849,110891.0
1850,122868.0
1851,160201.0
1852,125699.0
1853,130530.0
1854,174109.0
1855,147040.0
1856,218357.0
1857,147077.0
1858,138383.0
1859,124777.0
1860,147505.0
1861,123084.0
1862,307044.0
1863,295415.0
1864,295415.0
1865,327131.0
1866,335077.0
1867,245897.0
1868,312314.0
1869,207010.0
1870,238800.0
1871,252891.0
1872,170906.0
1873,239237.0
1874,144361.0
1875,200930.0
1876,187497.0
1877,214144.0
1878,188548.0
1879,128752.0
1880,135467.0
1881,242811.0
1882,255669.0
1883,190774.0
1884,206179.0
1885,255149.0
1886,312035.0
1887,207093.0
1888,285516.0
1889,156570.0
1890,127793.0
1891,136975.0
1892,109115.0
1893,129339.0
1894,130804.0
1895,145600.0
1896,126317.0
1897,111531.0
1898,108633.0
1899,157591.0
1900,147425.0
1901,169765.0
1902,146607.0
1903,218922.0
1904,140194.0
1905,193952.0
1906,159139.0
1907,203920.0
1908,113042.0
1909,134712.0
1910,121718.0
1911,214674.0
1912,304293.0
1913,151305.0
1914,50294.0
1915,324674.0
1916,60267.0
1917,271887.0
1918,140532.0
1919,166820.0
1920,140379.0
1921,462435.0
1922,302588.0
1923,210814.0
1924,227217.0
1925,199288.0
1926,414549.0
1927,137213.0
1928,151012.0
1929,124624.0
1930,133455.0
1931,140226.0
1932,136885.0
1933,171367.0
1934,178464.0
1935,169340.0
1936,187824.0
1937,177888.0
1938,163882.0
1939,238571.0
1940,182388.0
1941,167567.0
1942,182904.0
1943,212625.0
1944,350063.0
1945,401064.0
1946,139545.0
1947,299111.0
1948,162437.0
1949,232697.0
1950,183588.0
1951,265736.0
1952,207652.0
1953,168108.0
1954,187875.0
1955,132317.0
1956,290661.0
1957,152887.0
1958,320372.0
1959,143104.0
1960,115896.0
1961,119149.0
1962,95858.0
1963,101726.0
1964,104531.0
1965,144988.0
1966,144520.0
1967,277952.0
1968,472493.0
1969,420091.0
1970,437591.0
1971,388086.0
1972,377584.0
1973,270135.0
1974,328721.0
1975,502294.0
1976,282806.0
1977,357444.0
1978,358177.0
1979,333814.0
1980,190966.0
1981,350810.0
1982,228560.0
1983,204782.0
1984,173024.0
1985,229301.0
1986,229838.0
1987,182574.0
1988,173703.0
1989,189202.0
1990,214711.0
1991,237309.0
1992,207437.0
1993,171342.0
1994,220965.0
1995,187029.0
1996,252459.0
1997,314369.0
1998,361698.0
1999,251749.0
2000,308117.0
2001,259008.0
2002,248873.0
2003,271029.0
2004,273467.0
2005,222283.0
2006,234003.0
2007,259102.0
2008,218285.0
2009,186983.0
2010,193254.0
2011,138297.0
2012,176756.0
2013,183234.0
2014,182032.0
2015,203402.0
2016,189842.0
2017,198091.0
2018,117891.0
