Id,SalePrice
1461,124376.0
1462,162755.0
1463,180384.0
1464,191757.0
1465,182581.0
1466,172371.0
1467,172175.0
1468,159621.0
1469,184310.0
1470,124821.0
1471,200331.0
1472,96901.0
1473,95967.0
1474,152647.0
1475,122783.0
1476,355385.0
1477,248841.0
1478,269713.0
1479,257191.0
1480,454309.0
1481,319119.0
1482,201876.0
1483,167094.0
1484,163107.0
1485,170749.0
1486,192291.0
1487,318109.0
1488,231691.0
1489,201845.0
1490,221234.0
1491,184986.0
1492,92302.0
1493,179276.0
1494,293131.0
1495,289617.0
1496,234552.0
1497,179038.0
1498,159443.0
1499,154574.0
1500,144790.0
1501,173505.0
1502,141323.0
1503,293668.0
1504,238559.0
1505,225486.0
1506,180795.0
1507,242673.0
1508,191919.0
1509,162463.0
1510,146012.0
1511,143220.0
1512,171622.0
1513,140818.0
1514,149864.0
1515,195512.0
1516,146196.0
1517,161825.0
1518,134115.0
1519,217821.0
1520,133879.0
1521,135190.0
1522,171165.0
1523,110217.0
1524,125138.0
1525,126957.0
1526,114107.0
1527,107283.0
1528,133581.0
1529,148994.0
1530,170635.0
1531,108287.0
1532,96910.0
1533,146687.0
1534,119684.0
1535,148176.0
1536,105076.0
1537,68213.0
1538,155676.0
1539,190451.0
1540,98721.0
1541,142042.0
1542,133356.0
1543,208679.0
1544,85075.0
1545,106741.0
1546,130709.0
1547,135161.0
1548,137437.0
1549,113896.0
1550,142907.0
1551,113391.0
1552,130169.0
1553,151736.0
1554,113363.0
1555,165169.0
1556,76822.0
1557,102849.0
1558,97093.0
1559,76413.0
1560,135640.0
1561,132457.0
1562,126810.0
1563,121016.0
1564,154489.0
1565,144217.0
1566,235849.0
1567,80808.0
1568,222616.0
1569,133441.0
1570,136659.0
1571,121177.0
1572,149061.0
1573,240616.0
1574,106320.0
1575,230618.0
1576,224184.0
1577,190259.0
1578,141122.0
1579,140454.0
1580,190397.0
1581,143303.0
1582,125627.0
1583,335709.0
1584,224827.0
1585,139501.0
1586,70613.0
1587,98043.0
1588,150352.0
1589,97365.0
1590,135308.0
1591,97539.0
1592,114017.0
1593,133791.0
1594,135685.0
1595,110320.0
1596,225611.0
1597,182780.0
1598,199898.0
1599,180756.0
1600,180447.0
1601,64906.0
1602,113622.0
1603,73949.0
1604,265538.0
1605,242356.0
1606,172999.0
1607,174740.0
1608,212927.0
1609,185235.0
1610,146621.0
1611,135660.0
1612,161115.0
1613,159564.0
1614,123473.0
1615,86026.0
1616,75377.0
1617,87882.0
1618,123596.0
1619,144036.0
1620,160515.0
1621,132863.0
1622,136381.0
1623,286007.0
1624,203259.0
1625,121247.0
1626,160638.0
1627,184112.0
1628,273999.0
1629,175620.0
1630,362854.0
1631,214103.0
1632,231339.0
1633,161380.0
1634,179562.0
1635,178906.0
1636,152687.0
1637,187178.0
1638,196049.0
1639,178789.0
1640,249639.0
1641,175282.0
1642,216315.0
1643,225664.0
1644,223995.0
1645,193403.0
1646,157966.0
1647,156957.0
1648,130500.0
1649,137417.0
1650,114600.0
1651,122679.0
1652,96570.0
1653,95553.0
1654,149443.0
1655,148322.0
1656,145016.0
1657,151554.0
1658,142597.0
1659,127325.0
1660,150100.0
1661,422958.0
1662,394916.0
1663,386502.0
1664,383033.0
1665,289926.0
1666,328130.0
1667,369062.0
1668,311663.0
1669,288522.0
1670,340335.0
1671,249435.0
1672,479602.0
1673,292946.0
1674,243308.0
1675,176322.0
1676,178662.0
1677,218810.0
1678,461322.0
1679,413185.0
1680,338458.0
1681,243531.0
1682,311726.0
1683,174394.0
1684,170968.0
1685,167292.0
1686,164348.0
1687,162344.0
1688,186985.0
1689,194281.0
1690,190168.0
1691,175615.0
1692,264461.0
1693,160755.0
1694,177635.0
1695,161224.0
1696,276072.0
1697,165892.0
1698,372096.0
1699,327636.0
1700,236438.0
1701,259782.0
1702,236852.0
1703,250858.0
1704,286316.0
1705,227276.0
1706,396523.0
1707,222308.0
1708,205202.0
1709,269927.0
1710,224584.0
1711,255345.0
1712,267697.0
1713,277030.0
1714,220385.0
1715,203570.0
1716,182042.0
1717,170133.0
1718,131415.0
1719,194317.0
1720,240453.0
1721,167373.0
1722,120913.0
1723,150864.0
1724,212720.0
1725,230940.0
1726,177238.0
1727,151701.0
1728,175755.0
1729,158578.0
1730,159009.0
1731,114845.0
1732,125341.0
1733,119269.0
1734,122479.0
1735,127556.0
1736,109561.0
1737,360412.0
1738,213689.0
1739,264473.0
1740,206206.0
1741,187269.0
1742,172067.0
1743,174697.0
1744,309289.0
1745,209814.0
1746,189729.0
1747,216744.0
1748,220490.0
1749,150215.0
1750,127090.0
1751,227567.0
1752,120225.0
1753,143515.0
1754,192993.0
1755,163793.0
1756,124075.0
1757,121441.0
1758,144127.0
1759,160730.0
1760,159827.0
1761,138969.0
1762,172425.0
1763,170332.0
1764,114366.0
1765,157572.0
1766,176470.0
1767,211801.0
1768,146340.0
1769,173986.0
1770,146134.0
1771,122673.0
1772,139992.0
1773,123683.0
1774,135880.0
1775,139318.0
1776,123374.0
1777,118871.0
1778,138331.0
1779,116761.0
1780,173686.0
1781,130674.0
1782,93001.0
1783,138585.0
1784,102840.0
1785,121886.0
1786,148356.0
1787,161330.0
1788,58102.0
1789,104060.0
1790,83539.0
1791,187345.0
1792,154182.0
1793,128887.0
1794,142985.0
1795,132137.0
1796,121781.0
1797,109432.0
1798,124143.0
1799,112721.0
1800,129456.0
1801,124562.0
1802,130090.0
1803,145683.0
1804,145436.0
1805,136851.0
1806,118158.0
1807,121880.0
1808,122065.0
1809,117361.0
1810,144454.0
1811,99277.0
1812,95175.0
1813,121209.0
1814,97145.0
1815,55548.0
1816,99516.0
1817,114986.0
1818,144034.0
1819,122584.0
1820,59323.0
1821,112959.0
1822,148944.0
1823,45923.0
1824,142243.0
1825,134433.0
1826,102596.0
1827,105509.0
1828,132639.0
1829,105915.0
1830,142255.0
1831,147371.0
1832,93033.0
1833,133724.0
1834,120496.0
1835,126321.0
1836,125583.0
1837,86080.0
1838,120722.0
1839,87737.0
1840,158146.0
1841,143704.0
1842,81673.0
1843,130751.0
1844,132446.0
1845,138900.0
1846,148718.0
1847,168719.0
1848,56159.0
1849,106954.0
1850,120914.0
1851,158166.0
1852,123328.0
1853,130935.0
1854,167067.0
1855,142640.0
1856,211209.0
1857,150410.0
1858,137911.0
1859,121199.0
1860,146023.0
1861,120190.0
1862,302897.0
1863,286654.0
1864,286755.0
1865,315448.0
1866,331988.0
1867,240758.0
1868,312981.0
1869,205550.0
1870,236000.0
1871,251970.0
1872,167754.0
1873,237715.0
1874,141619.0
1875,192947.0
1876,186216.0
1877,210341.0
1878,185105.0
1879,129428.0
1880,132974.0
1881,236535.0
1882,253012.0
1883,187149.0
1884,199924.0
1885,246622.0
1886,306067.0
1887,208133.0
1888,281122.0
1889,155930.0
1890,125057.0
1891,132376.0
1892,109529.0
1893,130222.0
1894,130513.0
1895,141251.0
1896,127071.0
1897,108670.0
1898,108758.0
1899,156587.0
1900,146182.0
1901,171443.0
1902,143933.0
1903,224204.0
1904,139373.0
1905,191961.0
1906,157745.0
1907,196582.0
1908,114690.0
1909,132132.0
1910,120331.0
1911,212144.0
1912,303145.0
1913,140570.0
1914,53177.0
1915,326449.0
1916,65110.0
1917,256270.0
1918,138263.0
1919,161779.0
1920,139130.0
1921,453271.0
1922,293275.0
1923,205430.0
1924,225365.0
1925,196015.0
1926,411753.0
1927,136097.0
1928,150096.0
1929,122577.0
1930,129382.0
1931,142296.0
1932,135743.0
1933,170018.0
1934,175966.0
1935,164196.0
1936,183247.0
1937,173519.0
1938,162766.0
1939,233064.0
1940,178164.0
1941,161173.0
1942,177441.0
1943,211024.0
1944,354838.0
1945,400184.0
1946,140350.0
1947,301579.0
1948,169549.0
1949,236416.0
1950,179811.0
1951,267174.0
1952,202272.0
1953,166302.0
1954,184066.0
1955,129993.0
1956,277067.0
1957,152168.0
1958,322205.0
1959,140210.0
1960,115037.0
1961,119219.0
1962,95473.0
1963,102279.0
1964,106887.0
1965,142911.0
1966,142469.0
1967,271603.0
1968,483364.0
1969,418502.0
1970,439303.0
1971,381383.0
1972,371578.0
1973,263814.0
1974,329527.0
1975,481347.0
1976,277618.0
1977,351638.0
1978,355632.0
1979,333720.0
1980,188988.0
1981,336642.0
1982,226695.0
1983,202682.0
1984,169983.0
1985,230465.0
1986,229011.0
1987,179024.0
1988,171374.0
1989,188031.0
1990,214538.0
1991,235952.0
1992,204492.0
1993,166412.0
1994,218448.0
1995,184885.0
1996,251605.0
1997,302441.0
1998,357902.0
1999,256011.0
2000,310843.0
2001,257028.0
2002,248029.0
2003,262723.0
2004,264199.0
2005,219736.0
2006,231711.0
2007,251697.0
2008,221297.0
2009,181650.0
2010,186793.0
2011,135066.0
2012,173766.0
2013,178188.0
2014,177384.0
2015,198636.0
2016,184232.0
2017,193286.0
2018,116743.0
2019,132431.0
2020,101110.0
2021,108038.0
2022,177404.0
2023,135401.0
2024,231402.0
2025,328172.0
2026,171960.0
2027,148444.0
2028,149757.0
2029,162916.0
2030,263611.0
2031,230706.0
2032,250976.0
2033,264541.0
2034,158245.0
2035,210634.0
2036,190259.0
2037,195608.0
2038,281100.0
2039,226926.0
2040,267631.0
2041,288714.0
2042,193258.0
2043,172431.0
2044,154825.0
2045,207992.0
2046,140369.0
2047,144843.0
2048,134160.0
2049,136881.0
2050,177908.0
2051,108139.0
2052,125690.0
2053,146283.0
2054,77087.0
2055,157575.0
2056,136656.0
2057,116554.0
2058,212134.0
2059,132545.0
2060,172951.0
2061,177329.0
2062,131541.0
2063,120583.0
2064,142391.0
2065,117959.0
2066,159666.0
2067,114284.0
2068,134640.0
2069,85693.0
2070,111665.0
2071,95854.0
2072,126454.0
2073,136268.0
2074,175319.0
2075,141398.0
2076,124125.0
2077,156767.0
2078,127317.0
2079,131418.0
2080,119459.0
2081,126795.0
2082,126525.0
2083,145914.0
2084,115844.0
2085,118938.0
2086,113454.0
2087,116955.0
2088,95460.0
2089,85888.0
2090,126446.0
2091,116803.0
2092,123297.0
2093,109105.0
2094,115727.0
2095,143872.0
2096,80821.0
2097,100650.0
2098,149062.0
2099,53313.0
2100,90292.0
2101,114383.0
2102,121494.0
2103,104887.0
2104,134721.0
2105,124522.0
2106,62531.0
2107,207510.0
2108,112018.0
2109,107864.0
2110,132324.0
2111,140052.0
2112,142540.0
2113,120349.0
2114,112084.0
2115,161112.0
2116,116955.0
2117,149911.0
2118,125282.0
2119,112075.0
2120,115779.0
2121,91143.0
2122,103983.0
2123,87351.0
2124,162768.0
2125,123908.0
2126,148836.0
2127,147718.0
2128,126836.0
2129,103784.0
2130,144549.0
2131,141021.0
2132,110197.0
2133,126019.0
2134,122003.0
2135,95637.0
2136,71172.0
2137,106109.0
2138,130576.0
2139,149292.0
2140,135829.0
2141,141562.0
2142,124608.0
2143,137461.0
2144,115290.0
2145,135148.0
2146,157822.0
2147,134346.0
2148,131137.0
2149,144088.0
2150,225657.0
2151,110899.0
2152,159954.0
2153,165239.0
2154,104719.0
2155,133270.0
2156,250462.0
2157,233252.0
2158,231787.0
2159,198938.0
2160,170881.0
2161,242301.0
2162,387623.0
2163,325885.0
2164,260137.0
2165,198360.0
2166,147459.0
2167,228540.0
2168,193236.0
2169,194185.0
2170,210331.0
2171,145116.0
2172,130683.0
2173,152963.0
2174,223963.0
2175,313479.0
2176,340450.0
2177,239955.0
2178,208523.0
2179,139535.0
2180,217601.0
2181,184071.0
2182,214392.0
2183,185035.0
2184,125448.0
2185,118238.0
2186,146158.0
2187,155151.0
2188,152846.0
2189,197706.0
2190,80016.0
2191,86353.0
2192,91757.0
2193,101558.0
2194,102354.0
2195,110262.0
2196,101394.0
2197,115334.0
2198,164953.0
2199,179228.0
2200,143382.0
2201,138337.0
2202,205100.0
2203,144081.0
2204,186411.0
2205,117159.0
2206,135902.0
2207,215173.0
2208,235713.0
2209,230518.0
2210,120835.0
2211,114383.0
2212,116984.0
2213,107050.0
2214,130116.0
2215,103758.0
2216,144692.0
2217,64431.0
2218,66702.0
2219,57774.0
2220,55457.0
2221,327315.0
2222,265306.0
2223,283394.0
2224,213479.0
2225,126788.0
2226,186195.0
2227,208197.0
2228,268433.0
2229,245041.0
2230,147914.0
2231,212424.0
2232,176753.0
2233,177400.0
2234,241798.0
2235,207827.0
2236,257483.0
2237,348934.0
2238,199015.0
2239,103461.0
2240,156495.0
2241,157796.0
2242,127649.0
2243,126021.0
2244,97479.0
2245,99757.0
2246,143711.0
2247,104392.0
2248,129289.0
2249,126088.0
2250,134042.0
2251,116185.0
2252,168286.0
2253,145734.0
2254,169568.0
2255,183691.0
2256,185742.0
2257,199835.0
2258,162327.0
2259,172062.0
2260,158750.0
2261,184764.0
2262,205866.0
2263,353529.0
2264,386413.0
2265,165142.0
2266,285969.0
2267,366859.0
2268,381396.0
2269,147030.0
2270,190586.0
2271,220266.0
2272,196304.0
2273,164904.0
2274,174409.0
2275,150454.0
2276,194706.0
2277,181374.0
2278,143205.0
