Id,SalePrice
1461,123569.0
1462,161703.0
1463,181738.0
1464,183292.0
1465,182929.0
1466,178156.0
1467,172559.0
1468,165636.0
1469,186295.0
1470,124131.0
1471,207450.0
1472,94767.0
1473,96984.0
1474,153028.0
1475,129550.0
1476,359782.0
1477,254541.0
1478,278522.0
1479,277565.0
1480,488783.0
1481,313614.0
1482,200907.0
1483,173169.0
1484,172138.0
1485,175199.0
1486,192314.0
1487,309627.0
1488,233951.0
1489,203170.0
1490,223791.0
1491,188062.0
1492,92700.0
1493,183272.0
1494,293359.0
1495,289033.0
1496,248164.0
1497,184901.0
1498,160469.0
1499,159116.0
1500,151379.0
1501,171309.0
1502,153285.0
1503,291610.0
1504,234395.0
1505,227808.0
1506,175685.0
1507,235043.0
1508,188597.0
1509,156909.0
1510,146511.0
1511,144337.0
1512,174759.0
1513,143784.0
1514,153533.0
1515,190205.0
1516,153378.0
1517,158837.0
1518,131993.0
1519,231628.0
1520,136484.0
1521,135866.0
1522,170275.0
1523,110859.0
1524,125488.0
1525,129199.0
1526,121030.0
1527,105836.0
1528,129593.0
1529,149173.0
1530,175122.0
1531,101734.0
1532,97161.0
1533,150453.0
1534,117835.0
1535,150725.0
1536,114788.0
1537,68220.0
1538,163916.0
1539,209334.0
1540,100119.0
1541,140903.0
1542,134815.0
1543,204833.0
1544,87548.0
1545,100214.0
1546,129948.0
1547,135244.0
1548,127527.0
1549,112255.0
1550,141686.0
1551,111695.0
1552,122692.0
1553,148163.0
1554,111151.0
1555,166348.0
1556,75360.0
1557,105998.0
1558,92132.0
1559,79298.0
1560,138216.0
1561,128268.0
1562,128046.0
1563,121491.0
1564,155647.0
1565,150978.0
1566,245108.0
1567,75000.0
1568,223386.0
1569,134465.0
1570,137230.0
1571,119007.0
1572,148165.0
1573,254014.0
1574,110891.0
1575,236706.0
1576,234350.0
1577,192407.0
1578,147932.0
1579,140783.0
1580,184804.0
1581,141621.0
1582,128015.0
1583,343131.0
1584,233213.0
1585,142479.0
1586,71256.0
1587,99380.0
1588,150130.0
1589,90906.0
1590,136366.0
1591,99969.0
1592,116769.0
1593,133136.0
1594,126648.0
1595,112878.0
1596,225694.0
1597,181193.0
1598,204251.0
1599,183707.0
1600,180926.0
1601,66192.0
1602,109114.0
1603,73220.0
1604,274311.0
1605,247423.0
1606,172260.0
1607,164450.0
1608,213952.0
1609,184956.0
1610,149688.0
1611,139886.0
1612,164979.0
1613,162864.0
1614,123881.0
1615,86443.0
1616,74643.0
1617,89340.0
1618,125679.0
1619,144825.0
1620,152080.0
1621,130275.0
1622,133266.0
1623,293332.0
1624,201542.0
1625,121654.0
1626,164094.0
1627,182374.0
1628,283431.0
1629,176649.0
1630,356311.0
1631,205099.0
1632,230468.0
1633,166251.0
1634,178817.0
1635,179590.0
1636,157836.0
1637,184616.0
1638,196077.0
1639,175476.0
1640,260349.0
1641,174414.0
1642,214466.0
1643,218557.0
1644,223130.0
1645,187402.0
1646,159030.0
1647,161558.0
1648,132009.0
1649,138519.0
1650,116926.0
1651,121626.0
1652,95816.0
1653,96767.0
1654,153067.0
1655,150006.0
1656,147717.0
1657,154356.0
1658,148843.0
1659,133992.0
1660,151980.0
1661,442992.0
1662,375510.0
1663,403898.0
1664,414960.0
1665,294550.0
1666,350069.0
1667,354124.0
1668,327736.0
1669,294137.0
1670,365612.0
1671,261387.0
1672,470351.0
1673,299738.0
1674,245585.0
1675,181594.0
1676,183637.0
1677,211989.0
1678,459814.0
1679,425125.0
1680,332621.0
1681,242010.0
1682,318693.0
1683,182575.0
1684,173976.0
1685,170712.0
1686,169471.0
1687,165214.0
1688,185335.0
1689,189517.0
1690,189402.0
1691,174512.0
1692,272985.0
1693,164721.0
1694,177309.0
1695,166095.0
1696,271070.0
1697,169429.0
1698,361554.0
1699,331346.0
1700,240160.0
1701,257851.0
1702,248418.0
1703,254652.0
1704,294740.0
1705,222426.0
1706,365604.0
1707,220988.0
1708,210413.0
1709,273477.0
1710,228653.0
1711,260545.0
1712,257873.0
