Id,SalePrice
1461,125163.0
1462,163208.0
1463,180490.0
1464,192129.0
1465,187621.0
1466,173312.0
1467,174044.0
1468,160356.0
1469,186338.0
1470,124809.0
1471,200194.0
1472,96924.0
1473,95890.0
1474,153922.0
1475,124201.0
1476,355233.0
1477,249834.0
1478,270983.0
1479,265380.0
1480,451145.0
1481,320297.0
1482,204320.0
1483,168137.0
1484,166418.0
1485,171877.0
1486,193273.0
1487,318959.0
1488,233225.0
1489,201890.0
1490,219312.0
1491,189385.0
1492,93111.0
1493,181167.0
1494,297245.0
1495,292910.0
1496,234133.0
1497,181316.0
1498,160923.0
1499,155345.0
1500,144929.0
1501,172809.0
1502,144165.0
1503,293012.0
1504,241071.0
1505,226331.0
1506,181370.0
1507,243798.0
1508,193864.0
1509,162857.0
1510,146920.0
1511,144322.0
1512,173946.0
1513,142091.0
1514,151062.0
1515,197393.0
1516,149167.0
1517,163146.0
1518,136744.0
1519,220277.0
1520,135215.0
1521,136233.0
1522,173357.0
1523,110746.0
1524,125390.0
1525,127310.0
1526,116073.0
1527,108477.0
1528,133842.0
1529,150270.0
1530,172841.0
1531,109688.0
1532,98734.0
1533,146533.0
1534,120608.0
1535,149935.0
1536,106644.0
1537,68095.0
1538,158523.0
1539,195176.0
1540,99075.0
1541,142646.0
1542,133837.0
1543,208007.0
1544,85342.0
1545,107799.0
1546,131638.0
1547,134839.0
1548,137312.0
1549,114874.0
1550,143101.0
1551,113859.0
1552,129894.0
1553,153825.0
1554,114932.0
1555,165436.0
1556,77176.0
1557,104581.0
1558,96902.0
1559,77692.0
1560,136702.0
1561,129746.0
1562,128657.0
1563,121088.0
1564,155633.0
1565,146218.0
1566,238891.0
1567,81044.0
1568,223045.0
1569,134029.0
1570,138043.0
1571,123047.0
1572,150234.0
1573,241093.0
1574,107519.0
1575,230575.0
1576,224045.0
1577,191836.0
1578,143379.0
1579,140812.0
1580,192072.0
1581,143417.0
1582,126754.0
1583,335242.0
1584,227006.0
1585,140421.0
1586,71262.0
1587,99522.0
1588,149817.0
1589,97051.0
1590,135614.0
1591,97803.0
1592,115134.0
1593,133562.0
1594,134638.0
1595,110348.0
1596,225633.0
1597,183412.0
1598,202980.0
1599,184332.0
1600,185455.0
1601,66452.0
1602,114565.0
1603,76164.0
1604,263852.0
1605,247271.0
1606,174023.0
1607,176363.0
1608,213988.0
1609,186887.0
1610,144971.0
1611,136457.0
1612,162530.0
1613,160405.0
1614,123592.0
1615,86886.0
1616,76161.0
1617,89016.0
1618,124564.0
1619,144735.0
1620,162182.0
1621,133107.0
1622,137644.0
1623,285963.0
1624,206163.0
1625,123647.0
1626,163065.0
1627,184161.0
1628,275859.0
1629,176276.0
1630,357405.0
1631,215929.0
1632,232217.0
1633,162225.0
1634,178691.0
1635,179824.0
1636,155014.0
1637,187065.0
1638,199287.0
1639,180259.0
1640,251301.0
1641,176808.0
1642,215747.0
1643,230862.0
1644,227945.0
1645,192516.0
1646,158007.0
1647,159415.0
1648,132028.0
1649,137147.0
1650,114956.0
1651,123739.0
1652,97265.0
1653,96724.0
1654,150319.0
1655,149974.0
1656,145758.0
1657,151866.0
1658,143702.0
1659,128595.0
1660,151338.0
1661,416794.0
1662,389873.0
1663,393677.0
1664,384850.0
1665,290281.0
1666,329209.0
1667,365986.0
1668,311612.0
1669,287803.0
1670,341342.0
1671,250762.0
1672,473456.0
1673,295643.0
1674,244275.0
1675,175600.0
1676,179115.0
1677,215865.0
1678,461711.0
1679,412852.0
1680,335134.0
1681,244893.0
1682,311734.0
1683,176031.0
1684,174532.0
1685,168704.0
1686,166960.0
1687,163370.0
1688,188832.0
1689,196376.0
1690,192551.0
1691,177020.0
1692,268078.0
1693,161665.0
1694,176933.0
1695,162436.0
1696,275682.0
1697,166734.0
1698,373375.0
1699,323606.0
1700,238164.0
1701,265838.0
1702,238608.0
1703,251817.0
1704,287451.0
1705,230288.0
1706,391831.0
1707,221588.0
1708,204805.0
1709,270769.0
1710,226454.0
1711,256950.0
1712,267653.0
1713,274578.0
1714,221129.0
1715,204421.0
1716,183299.0
1717,172359.0
1718,134893.0
1719,195722.0
1720,244855.0
1721,170417.0
1722,124509.0
1723,152525.0
1724,213210.0
1725,232758.0
1726,179188.0
1727,153545.0
1728,179681.0
1729,158509.0
1730,160134.0
1731,116403.0
1732,125835.0
1733,121214.0
1734,123209.0
1735,129094.0
1736,112026.0
1737,361699.0
1738,217556.0
1739,263428.0
1740,202775.0
1741,187632.0
1742,171193.0
1743,177472.0
1744,307855.0
1745,208799.0
1746,194808.0
1747,219055.0
1748,221580.0
1749,149885.0
1750,129368.0
1751,230765.0
1752,120911.0
1753,144888.0
1754,196208.0
1755,164362.0
1756,123933.0
1757,122130.0
1758,143672.0
1759,163721.0
1760,160010.0
1761,140092.0
1762,172086.0
1763,173086.0
1764,115529.0
1765,159736.0
1766,179169.0
1767,213742.0
1768,147367.0
1769,174643.0
1770,146706.0
1771,124763.0
1772,140442.0
1773,124186.0
1774,137580.0
1775,139465.0
1776,124704.0
1777,117935.0
1778,139521.0
1779,117786.0
1780,176351.0
1781,131716.0
1782,93898.0
1783,138965.0
1784,103052.0
1785,122046.0
1786,150849.0
1787,164174.0
1788,58764.0
1789,105007.0
1790,84232.0
1791,187018.0
1792,153678.0
1793,129788.0
1794,144384.0
1795,133303.0
1796,123609.0
1797,109547.0
1798,124727.0
1799,112564.0
1800,129598.0
1801,125483.0
1802,133912.0
1803,149124.0
1804,145645.0
1805,139150.0
1806,119676.0
1807,123754.0
1808,124921.0
1809,119298.0
1810,143789.0
1811,99520.0
1812,96379.0
1813,120593.0
1814,96458.0
1815,55886.0
1816,99449.0
1817,115262.0
1818,144277.0
1819,124399.0
1820,60885.0
1821,113648.0
1822,151414.0
1823,46698.0
1824,142632.0
1825,134624.0
1826,103727.0
1827,106470.0
1828,134179.0
1829,107050.0
1830,142486.0
1831,151162.0
1832,93386.0
1833,133578.0
1834,122467.0
1835,127855.0
1836,127114.0
1837,87010.0
1838,121237.0
1839,87868.0
1840,156194.0
1841,142790.0
1842,81519.0
1843,132711.0
1844,133092.0
1845,141362.0
1846,150720.0
1847,168423.0
1848,57050.0
1849,108734.0
1850,122329.0
1851,159583.0
1852,125517.0
1853,132706.0
1854,169513.0
1855,143861.0
1856,214656.0
1857,156482.0
1858,137686.0
1859,122376.0
1860,147047.0
1861,121513.0
1862,302686.0
1863,286236.0
1864,286236.0
1865,315291.0
1866,328917.0
1867,242940.0
1868,313467.0
1869,205372.0
1870,238799.0
1871,255601.0
1872,169696.0
1873,238117.0
1874,142731.0
1875,194735.0
1876,185725.0
1877,211884.0
1878,190052.0
1879,129591.0
1880,133730.0
1881,237702.0
1882,258122.0
1883,189505.0
1884,202576.0
1885,248766.0
1886,307589.0
1887,209107.0
1888,282075.0
1889,157902.0
1890,125558.0
1891,131216.0
1892,110405.0
1893,130517.0
1894,130719.0
1895,143735.0
1896,127672.0
1897,108971.0
1898,110122.0
1899,157704.0
1900,147694.0
1901,170658.0
1902,143953.0
1903,224279.0
1904,139189.0
1905,192170.0
1906,157744.0
1907,196942.0
1908,114668.0
1909,132631.0
1910,120614.0
1911,212863.0
1912,302938.0
1913,141872.0
1914,54045.0
1915,320459.0
1916,65304.0
1917,260487.0
1918,138145.0
1919,162699.0
1920,141098.0
1921,449674.0
1922,294632.0
